date,district,rainfall_mm,temperature_c,humidity_p,event_label
2026-01-01,Malappuram,3.0,30.8,61.8,None
2026-01-02,Malappuram,1.3,26.1,73.9,None
2026-01-03,Malappuram,1.6,31.2,61.0,None
2026-01-04,Malappuram,1.3,27.9,66.3,None
2026-01-05,Malappuram,4.4,28.1,70.2,None
2026-01-06,Malappuram,4.2,23.4,71.3,None
2026-01-07,Malappuram,2.8,25.5,71.8,None
2026-01-08,Malappuram,4.9,27.4,63.9,None
2026-01-09,Malappuram,1.3,28.9,57.9,None
2026-01-10,Malappuram,1.0,28.4,65.0,None
2026-01-11,Malappuram,2.1,27.1,67.0,None
2026-01-12,Malappuram,0.1,29.9,59.8,None
2026-01-13,Malappuram,1.6,29.5,53.3,None
2026-01-14,Malappuram,2.9,27.5,71.8,None
2026-01-15,Malappuram,4.7,28.3,64.7,None
2026-01-16,Malappuram,0.5,27.0,59.6,None
2026-01-17,Malappuram,4.0,26.3,68.2,None
2026-01-18,Malappuram,0.5,30.8,68.2,None
2026-01-19,Malappuram,4.3,30.6,66.8,None
2026-01-20,Malappuram,4.9,28.4,66.9,None
2026-01-21,Malappuram,4.7,28.1,67.3,None
2026-01-22,Malappuram,1.0,26.8,57.2,None
2026-01-23,Malappuram,2.3,25.6,64.5,None
2026-01-24,Malappuram,3.1,28.1,63.8,None
2026-01-25,Malappuram,0.0,24.4,80.5,None
2026-01-26,Malappuram,2.2,24.6,65.4,None
2026-01-27,Malappuram,0.8,27.2,72.6,None
2026-01-28,Malappuram,2.1,28.5,58.9,None
2026-01-29,Malappuram,0.4,30.5,70.3,None
2026-01-30,Malappuram,1.2,29.6,71.1,None
2026-01-31,Malappuram,1.1,28.5,64.0,None
2026-02-01,Malappuram,3.2,25.0,67.0,None
2026-02-02,Malappuram,1.7,25.7,61.2,None
2026-02-03,Malappuram,4.3,28.3,64.4,None
2026-02-04,Malappuram,2.3,31.0,65.9,None
2026-02-05,Malappuram,3.3,27.2,71.9,None
2026-02-06,Malappuram,1.5,27.3,58.4,None
2026-02-07,Malappuram,4.1,29.0,69.2,None
2026-02-08,Malappuram,0.3,31.2,67.2,None
2026-02-09,Malappuram,4.5,26.6,61.1,None
2026-02-10,Malappuram,4.4,29.1,67.1,None
2026-02-11,Malappuram,2.0,32.8,66.6,None
2026-02-12,Malappuram,0.9,29.6,60.6,None
2026-02-13,Malappuram,3.9,30.4,67.3,None
2026-02-14,Malappuram,4.1,27.2,64.7,None
2023-02-15,Kozhikode,2.9,27.8,75.5,None
2023-02-16,Kozhikode,2.0,27.2,68.6,None
2023-02-17,Kozhikode,1.6,27.7,56.2,None
2023-02-18,Kozhikode,1.8,26.1,70.5,None
2023-02-19,Kozhikode,2.0,30.4,64.2,None
2023-02-20,Kozhikode,2.1,28.8,60.2,None
2023-02-21,Kozhikode,2.7,27.1,62.4,None
2023-02-22,Kozhikode,4.1,26.9,67.0,None
2023-02-23,Kozhikode,1.2,24.8,65.4,None
2023-02-24,Kozhikode,0.4,28.2,69.0,None
2023-02-25,Kozhikode,1.8,26.7,60.4,None
2023-02-26,Kozhikode,2.0,25.7,60.1,None
2023-02-27,Kozhikode,3.8,27.9,67.7,None
2023-02-28,Kozhikode,4.9,30.7,66.3,None
2023-03-01,Kozhikode,5.9,32.1,60.0,None
2023-03-02,Kozhikode,6.0,35.3,81.9,None
2023-03-03,Kozhikode,0.2,31.5,69.8,None
2023-03-04,Kozhikode,4.2,34.1,74.3,None
2023-03-05,Kozhikode,6.3,35.5,70.9,None
2023-03-06,Kozhikode,9.8,36.3,78.9,None
2023-03-07,Kozhikode,4.7,32.3,77.6,None
2023-03-08,Kozhikode,2.7,35.4,73.8,None
2023-03-09,Kozhikode,3.1,32.0,88.9,None
2023-03-10,Kozhikode,1.0,30.4,81.1,None
2023-03-11,Kozhikode,2.5,32.2,72.6,None
2023-03-12,Kozhikode,3.2,32.7,68.4,None
2023-03-13,Kozhikode,6.6,36.0,70.8,None
2023-03-14,Kozhikode,5.1,38.8,61.2,Heatwave
2023-03-15,Kozhikode,4.4,33.8,42.3,None
2023-03-16,Kozhikode,3.1,36.3,69.4,None
2023-03-17,Kozhikode,0.6,31.6,72.9,None
2023-03-18,Kozhikode,8.2,37.7,62.8,Heatwave
2023-03-19,Kozhikode,5.9,33.5,66.2,None
2023-03-20,Kozhikode,9.5,37.6,71.8,Heatwave
2023-03-21,Kozhikode,0.5,34.3,61.8,None
2023-03-22,Kozhikode,9.7,42.0,71.0,Heatwave
2023-03-23,Kozhikode,4.7,34.2,74.6,None
2023-03-24,Kozhikode,1.4,34.7,76.3,None
2023-03-25,Kozhikode,8.6,35.9,65.9,None
2023-03-26,Kozhikode,0.3,37.5,77.3,Heatwave
2023-03-27,Kozhikode,7.5,30.8,73.4,None
2023-03-28,Kozhikode,9.0,30.5,70.5,None
2023-03-29,Kozhikode,6.8,35.2,68.4,None
2023-03-30,Kozhikode,3.8,32.3,61.6,None
2023-03-31,Kozhikode,4.1,29.1,68.3,None
2023-04-01,Kozhikode,8.9,39.2,65.0,Heatwave
2023-04-02,Kozhikode,2.2,32.3,62.3,None
2023-04-03,Kozhikode,2.2,32.6,76.1,None
2023-04-04,Kozhikode,9.0,33.4,86.1,None
2023-04-05,Kozhikode,4.0,36.3,73.1,None
2023-04-06,Kozhikode,7.1,27.4,62.6,None
2023-04-07,Kozhikode,3.5,33.5,65.5,None
2023-04-08,Kozhikode,8.5,31.2,48.2,None
2023-04-09,Kozhikode,4.0,35.3,53.9,None
2023-04-10,Kozhikode,3.0,30.3,67.7,None
2023-04-11,Kozhikode,7.9,35.2,66.1,None
2023-04-12,Kozhikode,4.8,32.6,67.9,None
2023-04-13,Kozhikode,8.1,32.8,69.2,None
2023-04-14,Kozhikode,9.3,33.0,83.4,None
2023-04-15,Kozhikode,4.1,37.0,54.1,Heatwave
2023-04-16,Kozhikode,0.9,35.3,70.4,None
2023-04-17,Kozhikode,0.7,39.0,58.4,Heatwave
2023-04-18,Kozhikode,7.6,30.8,66.4,None
2023-04-19,Kozhikode,4.9,33.6,76.3,None
2023-04-20,Kozhikode,9.8,33.2,72.4,None
2023-04-21,Kozhikode,6.2,37.9,85.4,Heatwave
2023-04-22,Kozhikode,7.4,34.7,77.8,None
2023-04-23,Kozhikode,2.8,32.5,62.6,None
2023-04-24,Kozhikode,6.6,40.2,78.1,Heatwave
2023-04-25,Kozhikode,7.1,35.9,74.1,None
2023-04-26,Kozhikode,7.4,36.2,77.0,None
2023-04-27,Kozhikode,3.3,33.8,63.4,None
2023-04-28,Kozhikode,9.0,34.6,72.5,None
2023-04-29,Kozhikode,0.1,35.2,63.4,None
2023-04-30,Kozhikode,1.4,34.4,72.5,None
2023-05-01,Kozhikode,3.0,37.0,52.5,None
2023-05-02,Kozhikode,1.4,35.8,67.5,None
2023-05-03,Kozhikode,8.0,34.9,54.2,None
2023-05-04,Kozhikode,9.4,36.2,69.5,None
2023-05-05,Kozhikode,0.5,33.7,65.1,None
2023-05-06,Kozhikode,3.8,31.6,65.2,None
2023-05-07,Kozhikode,3.1,32.0,80.6,None
2023-05-08,Kozhikode,8.8,37.0,70.8,None
2023-05-09,Kozhikode,5.5,37.6,63.4,Heatwave
2023-05-10,Kozhikode,1.2,31.0,70.4,None
2023-05-11,Kozhikode,3.0,31.4,60.5,None
2023-05-12,Kozhikode,1.9,33.2,81.0,None
2023-05-13,Kozhikode,8.1,38.0,70.8,Heatwave
2023-05-14,Kozhikode,3.9,34.6,64.2,None
2023-05-15,Kozhikode,9.4,33.9,63.3,None
2023-05-16,Kozhikode,1.5,34.0,62.5,None
2023-05-17,Kozhikode,7.9,38.1,51.4,Heatwave
2023-05-18,Kozhikode,2.5,32.4,50.8,None
2023-05-19,Kozhikode,4.4,29.4,69.2,None
2023-05-20,Kozhikode,7.3,32.2,82.8,None
2023-05-21,Kozhikode,7.9,32.3,74.6,None
2023-05-22,Kozhikode,0.1,36.0,68.9,None
2023-05-23,Kozhikode,5.6,35.3,58.9,None
2023-05-24,Kozhikode,5.6,37.8,67.5,Heatwave
2023-05-25,Kozhikode,3.1,30.2,67.4,None
2023-05-26,Kozhikode,7.2,33.8,71.3,None
2023-05-27,Kozhikode,7.2,38.3,93.0,Heatwave
2023-05-28,Kozhikode,0.5,28.2,59.3,None
2023-05-29,Kozhikode,3.7,30.2,73.3,None
2023-05-30,Kozhikode,3.1,33.5,62.9,None
2023-05-31,Kozhikode,5.8,30.1,79.8,None
2023-06-01,Kozhikode,74.8,24.2,89.4,None
2023-06-02,Kozhikode,53.7,24.0,88.4,None
2023-06-03,Kozhikode,17.0,25.8,94.0,None
2023-06-04,Kozhikode,54.6,23.3,88.1,None
2023-06-05,Kozhikode,34.7,26.3,93.4,None
2023-06-06,Kozhikode,42.2,25.3,94.7,None
2023-06-07,Kozhikode,30.7,21.9,91.2,None
2023-06-08,Kozhikode,10.5,28.6,81.3,None
2023-06-09,Kozhikode,34.0,28.3,96.7,None
2023-06-10,Kozhikode,26.9,23.7,90.1,None
2023-06-11,Kozhikode,15.7,27.3,86.5,None
2023-06-12,Kozhikode,58.6,26.1,94.2,None
2023-06-13,Kozhikode,26.6,26.7,98.3,None
2023-06-14,Kozhikode,84.7,22.9,96.1,None
2023-06-15,Kozhikode,53.7,23.3,84.9,None
2023-06-16,Kozhikode,2.8,25.7,93.0,None
2023-06-17,Kozhikode,11.8,25.2,88.6,None
2023-06-18,Kozhikode,45.1,25.2,87.2,None
2023-06-19,Kozhikode,1.0,24.9,92.9,None
2023-06-20,Kozhikode,40.8,21.5,89.7,None
2023-06-21,Kozhikode,84.7,23.1,100.0,None
2023-06-22,Kozhikode,63.5,25.4,87.7,None
2023-06-23,Kozhikode,13.6,25.6,80.9,None
2023-06-24,Kozhikode,15.2,21.6,93.4,None
2023-06-25,Kozhikode,55.8,30.5,81.2,None
2023-06-26,Kozhikode,11.0,26.9,83.2,None
2023-06-27,Kozhikode,37.7,23.5,94.9,None
2023-06-28,Kozhikode,56.5,26.0,86.9,None
2023-06-29,Kozhikode,44.6,24.6,83.2,None
2023-06-30,Kozhikode,83.8,29.7,93.1,None
2023-07-01,Kozhikode,10.3,23.7,90.1,None
2023-07-02,Kozhikode,61.2,26.4,92.2,None
2023-07-03,Kozhikode,26.6,28.5,84.1,None
2023-07-04,Kozhikode,25.4,25.1,97.5,None
2023-07-05,Kozhikode,59.9,28.1,87.9,None
2023-07-06,Kozhikode,7.2,25.4,88.8,None
2023-07-07,Kozhikode,32.0,23.8,89.8,None
2023-07-08,Kozhikode,4.4,28.9,92.0,None
2023-07-09,Kozhikode,26.9,24.7,97.4,None
2023-07-10,Kozhikode,33.0,26.4,93.7,None
2023-07-11,Kozhikode,42.4,27.7,87.9,None
2023-07-12,Kozhikode,56.4,27.0,84.5,None
2023-07-13,Kozhikode,28.9,25.5,92.9,None
2023-07-14,Kozhikode,129.7,25.7,90.8,None
2023-07-15,Kozhikode,101.9,25.1,90.3,None
2023-07-16,Kozhikode,49.5,26.7,86.8,None
2023-07-17,Kozhikode,35.7,25.1,90.2,None
2023-07-18,Kozhikode,87.8,22.1,88.7,None
2023-07-19,Kozhikode,33.8,24.4,93.3,None
2023-07-20,Kozhikode,6.7,26.0,88.1,None
2023-07-21,Kozhikode,59.9,25.0,89.4,None
2023-07-22,Kozhikode,11.7,25.5,87.2,None
2023-07-23,Kozhikode,34.9,24.9,87.2,None
2023-07-24,Kozhikode,51.6,28.8,90.7,None
2023-07-25,Kozhikode,63.4,27.1,92.5,None
2023-07-26,Kozhikode,45.2,25.9,79.6,None
2023-07-27,Kozhikode,47.7,26.3,92.1,None
2023-07-28,Kozhikode,31.5,25.3,98.0,None
2023-07-29,Kozhikode,6.2,23.5,86.3,None
2023-07-30,Kozhikode,52.0,28.4,89.3,None
2023-07-31,Kozhikode,120.7,27.8,91.3,None
2023-08-01,Kozhikode,38.4,22.9,92.1,None
2023-08-02,Kozhikode,17.5,29.4,91.5,None
2023-08-03,Kozhikode,34.2,22.4,92.6,None
2023-08-04,Kozhikode,20.4,25.7,88.1,None
2023-08-05,Kozhikode,25.6,22.8,97.2,None
2023-08-06,Kozhikode,36.5,27.2,83.5,None
2023-08-07,Kozhikode,21.3,25.0,85.0,None
2023-08-08,Kozhikode,55.5,26.7,91.9,None
2023-08-09,Kozhikode,33.1,25.5,93.2,None
2023-08-10,Kozhikode,45.2,26.2,91.8,None
2023-08-11,Kozhikode,33.9,26.7,96.0,None
2023-08-12,Kozhikode,43.4,27.1,92.8,None
2023-08-13,Kozhikode,77.5,24.8,98.5,None
2023-08-14,Kozhikode,62.0,27.2,86.1,None
2023-08-15,Kozhikode,44.6,30.1,87.4,None
2023-08-16,Kozhikode,45.2,25.3,84.4,None
2023-08-17,Kozhikode,33.7,25.7,84.6,None
2023-08-18,Kozhikode,60.6,23.0,89.2,None
2023-08-19,Kozhikode,41.8,25.8,94.6,None
2023-08-20,Kozhikode,26.5,23.2,90.6,None
2023-08-21,Kozhikode,70.5,26.0,92.7,None
2023-08-22,Kozhikode,21.4,26.6,84.2,None
2023-08-23,Kozhikode,52.4,24.2,94.1,None
2023-08-24,Kozhikode,35.6,26.4,82.8,None
2023-08-25,Kozhikode,8.5,22.2,84.2,None
2023-08-26,Kozhikode,8.4,25.7,89.9,None
2023-08-27,Kozhikode,32.4,18.6,94.1,None
2023-08-28,Kozhikode,12.8,25.5,90.1,None
2023-08-29,Kozhikode,26.5,23.3,97.0,None
2023-08-30,Kozhikode,7.6,28.2,88.5,None
2023-08-31,Kozhikode,35.9,25.5,89.5,None
2023-09-01,Kozhikode,35.9,29.6,87.3,None
2023-09-02,Kozhikode,21.5,23.5,98.9,None
2023-09-03,Kozhikode,39.9,22.8,84.3,None
2023-09-04,Kozhikode,17.9,23.2,100.0,None
2023-09-05,Kozhikode,60.4,25.8,100.0,None
2023-09-06,Kozhikode,65.5,26.9,90.3,None
2023-09-07,Kozhikode,52.0,26.9,97.0,None
2023-09-08,Kozhikode,136.0,29.7,84.0,None
2023-09-09,Kozhikode,28.7,27.6,97.4,None
2023-09-10,Kozhikode,24.6,31.2,89.5,None
2023-09-11,Kozhikode,20.2,22.1,91.8,None
2023-09-12,Kozhikode,41.1,25.8,89.5,None
2023-09-13,Kozhikode,19.8,24.6,87.1,None
2023-09-14,Kozhikode,8.7,24.8,89.0,None
2023-09-15,Kozhikode,8.2,26.3,90.9,None
2023-09-16,Kozhikode,8.5,25.9,82.7,None
2023-09-17,Kozhikode,22.4,26.4,90.4,None
2023-09-18,Kozhikode,22.3,28.0,91.4,None
2023-09-19,Kozhikode,65.4,26.6,91.8,None
2023-09-20,Kozhikode,44.5,24.7,86.3,None
2023-09-21,Kozhikode,12.1,23.4,88.5,None
2023-09-22,Kozhikode,24.8,25.2,90.3,None
2023-09-23,Kozhikode,20.4,28.0,94.9,None
2023-09-24,Kozhikode,5.9,26.7,87.2,None
2023-09-25,Kozhikode,105.0,27.5,91.1,None
2023-09-26,Kozhikode,13.1,27.7,93.0,None
2023-09-27,Kozhikode,20.5,28.7,86.7,None
2023-09-28,Kozhikode,42.1,30.8,97.1,None
2023-09-29,Kozhikode,37.8,22.1,85.9,None
2023-09-30,Kozhikode,78.7,26.5,98.2,None
2023-10-01,Kozhikode,30.4,28.5,91.4,None
2023-10-02,Kozhikode,26.8,26.4,79.3,None
2023-10-03,Kozhikode,19.7,27.8,81.1,None
2023-10-04,Kozhikode,40.2,26.6,81.5,None
2023-10-05,Kozhikode,5.5,25.6,81.1,None
2023-10-06,Kozhikode,2.6,29.2,82.0,None
2023-10-07,Kozhikode,29.4,27.1,79.1,None
2023-10-08,Kozhikode,51.1,28.5,87.1,None
2023-10-09,Kozhikode,64.0,28.9,95.6,None
2023-10-10,Kozhikode,94.1,24.4,85.8,None
2023-10-11,Kozhikode,12.1,29.4,88.7,None
2023-10-12,Kozhikode,8.9,28.2,86.0,None
2023-10-13,Kozhikode,101.0,26.0,82.4,None
2023-10-14,Kozhikode,24.0,26.2,94.2,None
2023-10-15,Kozhikode,23.6,26.9,82.0,None
2023-10-16,Kozhikode,11.7,27.2,89.7,None
2023-10-17,Kozhikode,58.9,26.3,82.2,None
2023-10-18,Kozhikode,47.0,25.3,80.4,None
2023-10-19,Kozhikode,63.6,26.8,88.3,None
2023-10-20,Kozhikode,15.9,25.1,87.7,None
2023-10-21,Kozhikode,12.7,27.3,84.1,None
2023-10-22,Kozhikode,10.2,26.4,82.3,None
2023-10-23,Kozhikode,36.2,28.0,75.2,None
2023-10-24,Kozhikode,23.5,25.1,89.8,None
2023-10-25,Kozhikode,11.4,24.5,84.7,None
2023-10-26,Kozhikode,26.6,29.5,89.9,None
2023-10-27,Kozhikode,9.7,28.0,75.4,None
2023-10-28,Kozhikode,26.1,26.7,96.0,None
2023-10-29,Kozhikode,20.2,27.8,85.0,None
2023-10-30,Kozhikode,15.1,26.7,83.6,None
2023-10-31,Kozhikode,22.5,29.7,79.7,None
2023-11-01,Kozhikode,17.7,23.2,88.2,None
2023-11-02,Kozhikode,36.1,24.7,82.2,None
2023-11-03,Kozhikode,9.5,25.0,84.7,None
2023-11-04,Kozhikode,87.3,24.7,98.0,None
2023-11-05,Kozhikode,46.1,26.6,92.7,None
2023-11-06,Kozhikode,9.6,27.5,90.0,None
2023-11-07,Kozhikode,4.1,26.0,88.8,None
2023-11-08,Kozhikode,9.5,23.5,84.4,None
2023-11-09,Kozhikode,43.4,28.6,91.5,None
2023-11-10,Kozhikode,47.9,26.6,85.3,None
2023-11-11,Kozhikode,14.4,27.0,81.4,None
2023-11-12,Kozhikode,31.9,29.3,89.8,None
2023-11-13,Kozhikode,16.5,28.4,87.6,None
2023-11-14,Kozhikode,29.1,21.3,83.8,None
2023-11-15,Kozhikode,27.9,28.2,83.9,None
2023-11-16,Kozhikode,9.2,29.8,86.5,None
2023-11-17,Kozhikode,38.1,24.9,88.8,None
2023-11-18,Kozhikode,14.2,26.4,88.4,None
2023-11-19,Kozhikode,55.5,25.0,80.3,None
2023-11-20,Kozhikode,27.8,24.8,86.6,None
2023-11-21,Kozhikode,49.9,21.4,79.5,None
2023-11-22,Kozhikode,55.6,26.1,77.5,None
2023-11-23,Kozhikode,25.2,27.6,82.1,None
2023-11-24,Kozhikode,16.5,29.2,85.0,None
2023-11-25,Kozhikode,4.8,26.8,74.7,None
2023-11-26,Kozhikode,50.4,30.1,85.2,None
2023-11-27,Kozhikode,12.2,28.6,95.5,None
2023-11-28,Kozhikode,39.2,28.1,79.1,None
2023-11-29,Kozhikode,18.3,29.1,84.5,None
2023-11-30,Kozhikode,23.1,28.6,87.6,None
2023-12-01,Kozhikode,0.9,28.9,73.5,None
2023-12-02,Kozhikode,4.6,26.5,64.3,None
2023-12-03,Kozhikode,0.8,28.0,64.1,None
2023-12-04,Kozhikode,0.8,27.2,60.5,None
2023-12-05,Kozhikode,1.2,24.7,61.7,None
2023-12-06,Kozhikode,2.9,25.1,65.6,None
2023-12-07,Kozhikode,0.4,31.8,63.6,None
2023-12-08,Kozhikode,3.3,30.8,69.7,None
2023-12-09,Kozhikode,0.2,30.8,62.5,None
2023-12-10,Kozhikode,1.4,31.4,54.9,None
2023-12-11,Kozhikode,0.2,25.5,72.2,None
2023-12-12,Kozhikode,2.9,30.6,62.9,None
2023-12-13,Kozhikode,1.7,29.2,69.0,None
2023-12-14,Kozhikode,0.5,29.1,67.1,None
2023-12-15,Kozhikode,1.9,24.1,66.9,None
2023-12-16,Kozhikode,3.3,32.2,68.0,None
2023-12-17,Kozhikode,1.9,26.1,60.4,None
2023-12-18,Kozhikode,0.5,25.5,61.8,None
2023-12-19,Kozhikode,0.3,27.8,55.9,None
2023-12-20,Kozhikode,1.4,26.2,60.8,None
2023-12-21,Kozhikode,4.5,30.3,60.1,None
2023-12-22,Kozhikode,4.1,24.3,53.0,None
2023-12-23,Kozhikode,0.7,28.2,62.0,None
2023-12-24,Kozhikode,1.1,27.2,63.6,None
2023-12-25,Kozhikode,4.2,29.8,68.8,None
2023-12-26,Kozhikode,2.5,28.9,75.3,None
2023-12-27,Kozhikode,1.4,26.5,63.5,None
2023-12-28,Kozhikode,4.4,31.8,63.9,None
2023-12-29,Kozhikode,0.2,25.9,63.2,None
2023-12-30,Kozhikode,3.6,27.9,61.9,None
2023-12-31,Kozhikode,1.2,29.1,56.6,None
2024-01-01,Kozhikode,0.5,32.1,65.2,None
2024-01-02,Kozhikode,2.9,26.9,61.1,None
2024-01-03,Kozhikode,1.6,28.7,60.6,None
2024-01-04,Kozhikode,0.7,27.3,66.7,None
2024-01-05,Kozhikode,1.1,31.8,59.8,None
2024-01-06,Kozhikode,3.2,27.7,67.7,None
2024-01-07,Kozhikode,0.2,27.7,61.1,None
2024-01-08,Kozhikode,3.4,25.1,68.0,None
2024-01-09,Kozhikode,0.6,27.1,62.1,None
2024-01-10,Kozhikode,2.6,26.8,65.6,None
2024-01-11,Kozhikode,0.2,28.8,64.8,None
2024-01-12,Kozhikode,4.8,27.9,78.0,None
2024-01-13,Kozhikode,3.9,26.6,70.1,None
2024-01-14,Kozhikode,4.9,30.7,58.8,None
2024-01-15,Kozhikode,0.8,27.4,68.6,None
2024-01-16,Kozhikode,1.0,29.5,58.2,None
2024-01-17,Kozhikode,0.9,25.0,60.8,None
2024-01-18,Kozhikode,1.5,26.1,70.7,None
2024-01-19,Kozhikode,4.7,25.6,70.2,None
2024-01-20,Kozhikode,0.1,22.9,71.8,None
2024-01-21,Kozhikode,2.9,28.8,64.3,None
2024-01-22,Kozhikode,2.8,30.5,65.7,None
2024-01-23,Kozhikode,1.7,26.1,68.7,None
2024-01-24,Kozhikode,4.7,31.2,65.9,None
2024-01-25,Kozhikode,4.7,23.8,67.4,None
2024-01-26,Kozhikode,4.9,25.7,66.7,None
2024-01-27,Kozhikode,3.8,26.8,68.6,None
2024-01-28,Kozhikode,4.2,32.0,68.9,None
2024-01-29,Kozhikode,2.2,32.5,67.8,None
2024-01-30,Kozhikode,4.2,28.7,61.3,None
2024-01-31,Kozhikode,1.4,28.7,64.7,None
2024-02-01,Kozhikode,1.8,31.1,59.0,None
2024-02-02,Kozhikode,3.5,25.9,65.2,None
2024-02-03,Kozhikode,0.1,27.1,65.7,None
2024-02-04,Kozhikode,2.3,28.1,69.8,None
2024-02-05,Kozhikode,3.2,32.4,66.5,None
2024-02-06,Kozhikode,1.0,28.1,68.3,None
2024-02-07,Kozhikode,1.8,27.3,69.5,None
2024-02-08,Kozhikode,3.9,25.4,64.2,None
2024-02-09,Kozhikode,2.0,24.1,66.9,None
2024-02-10,Kozhikode,4.6,30.3,72.7,None
2024-02-11,Kozhikode,3.5,30.7,65.6,None
2024-02-12,Kozhikode,2.0,26.9,64.9,None
2024-02-13,Kozhikode,2.7,28.8,60.1,None
2024-02-14,Kozhikode,3.6,29.5,67.6,None
2024-02-15,Kozhikode,1.4,25.3,73.9,None
2024-02-16,Kozhikode,1.3,28.8,64.9,None
2024-02-17,Kozhikode,2.9,29.2,65.7,None
2024-02-18,Kozhikode,3.2,28.0,62.4,None
2024-02-19,Kozhikode,3.3,26.2,59.9,None
2024-02-20,Kozhikode,1.0,28.3,63.4,None
2024-02-21,Kozhikode,4.5,27.5,62.4,None
2024-02-22,Kozhikode,1.8,28.8,61.1,None
2024-02-23,Kozhikode,3.6,28.3,61.7,None
2024-02-24,Kozhikode,4.2,27.6,71.9,None
2024-02-25,Kozhikode,4.0,32.7,66.2,None
2024-02-26,Kozhikode,4.0,25.9,66.1,None
2024-02-27,Kozhikode,0.5,27.2,61.7,None
2024-02-28,Kozhikode,4.3,30.8,65.5,None
2024-02-29,Kozhikode,4.8,27.7,50.5,None
2024-03-01,Kozhikode,0.2,36.6,70.7,None
2024-03-02,Kozhikode,9.7,30.5,75.5,None
2024-03-03,Kozhikode,8.0,35.5,59.1,None
2024-03-04,Kozhikode,9.2,37.7,62.6,Heatwave
2024-03-05,Kozhikode,1.2,32.3,60.5,None
2024-03-06,Kozhikode,6.9,35.0,67.8,None
2024-03-07,Kozhikode,1.5,38.0,50.2,Heatwave
2024-03-08,Kozhikode,0.4,34.5,68.7,None
2024-03-09,Kozhikode,9.3,30.1,73.1,None
2024-03-10,Kozhikode,5.1,38.5,76.9,Heatwave
2024-03-11,Kozhikode,1.3,37.2,69.6,Heatwave
2024-03-12,Kozhikode,0.0,37.6,57.5,Heatwave
2024-03-13,Kozhikode,0.4,33.8,85.7,None
2024-03-14,Kozhikode,0.1,32.3,75.9,None
2024-03-15,Kozhikode,3.1,36.9,70.2,None
2024-03-16,Kozhikode,3.2,33.5,73.7,None
2024-03-17,Kozhikode,4.4,34.2,70.9,None
2024-03-18,Kozhikode,1.3,28.2,61.7,None
2024-03-19,Kozhikode,3.5,29.0,73.9,None
2024-03-20,Kozhikode,5.7,31.6,49.1,None
2024-03-21,Kozhikode,8.9,36.7,88.1,None
2024-03-22,Kozhikode,7.1,35.6,63.7,None
2024-03-23,Kozhikode,2.3,36.8,73.1,None
2024-03-24,Kozhikode,7.2,33.3,85.2,None
2024-03-25,Kozhikode,2.9,33.9,58.2,None
2024-03-26,Kozhikode,3.7,33.6,68.5,None
2024-03-27,Kozhikode,0.7,35.1,74.8,None
2024-03-28,Kozhikode,2.1,31.0,70.3,None
2024-03-29,Kozhikode,3.9,30.7,85.3,None
2024-03-30,Kozhikode,0.5,31.3,74.5,None
2024-03-31,Kozhikode,6.1,35.0,78.6,None
2024-04-01,Kozhikode,0.3,32.7,78.1,None
2024-04-02,Kozhikode,3.3,33.8,76.7,None
2024-04-03,Kozhikode,1.0,35.3,60.7,None
2024-04-04,Kozhikode,6.2,36.6,65.5,None
2024-04-05,Kozhikode,0.2,35.3,72.4,None
2024-04-06,Kozhikode,8.1,30.9,56.1,None
2024-04-07,Kozhikode,5.9,35.0,63.1,None
2024-04-08,Kozhikode,4.8,36.3,86.5,None
2024-04-09,Kozhikode,0.6,34.1,56.3,None
2024-04-10,Kozhikode,0.8,36.5,50.5,None
2024-04-11,Kozhikode,6.2,34.0,54.0,None
2024-04-12,Kozhikode,4.8,34.8,85.8,None
2024-04-13,Kozhikode,8.0,35.8,71.3,None
2024-04-14,Kozhikode,4.0,36.6,46.6,None
2024-04-15,Kozhikode,9.0,32.2,67.6,None
2024-04-16,Kozhikode,1.2,40.3,77.8,Heatwave
2024-04-17,Kozhikode,1.0,27.9,60.2,None
2024-04-18,Kozhikode,6.9,36.2,66.9,None
2024-04-19,Kozhikode,4.6,36.9,71.2,None
2024-04-20,Kozhikode,0.9,40.1,80.2,Heatwave
2024-04-21,Kozhikode,8.7,32.7,56.8,None
2024-04-22,Kozhikode,5.7,29.2,70.1,None
2024-04-23,Kozhikode,7.5,33.9,72.1,None
2024-04-24,Kozhikode,4.6,37.1,65.9,Heatwave
2024-04-25,Kozhikode,7.8,30.7,74.2,None
2024-04-26,Kozhikode,0.0,33.0,65.8,None
2024-04-27,Kozhikode,0.5,33.5,73.5,None
2024-04-28,Kozhikode,5.2,37.4,82.7,Heatwave
2024-04-29,Kozhikode,3.9,33.2,69.0,None
2024-04-30,Kozhikode,9.7,35.6,66.7,None
2024-05-01,Kozhikode,8.8,39.4,66.7,Heatwave
2024-05-02,Kozhikode,0.6,30.7,75.6,None
2024-05-03,Kozhikode,7.3,36.3,48.7,None
2024-05-04,Kozhikode,3.8,36.0,65.7,None
2024-05-05,Kozhikode,2.9,33.2,73.6,None
2024-05-06,Kozhikode,6.2,36.0,62.1,None
2024-05-07,Kozhikode,4.5,30.2,79.6,None
2024-05-08,Kozhikode,1.9,34.0,63.4,None
2024-05-09,Kozhikode,5.5,39.2,45.2,Heatwave
2024-05-10,Kozhikode,2.5,32.3,73.8,None
